"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
0,0,0,1,3,60.27
0,0,0,0,1,14.56
0,0,0,1,2,29.88
1,13.16,0,1,0,0
0,0,0,0,1,21
0,0,0,0,0,0
0,0,0,1,1,29.82
0,0,1,0,0,0
0,0,0,1,1,11.73
1,27.58,0,1,1,23.66
0,0,1,1,1,20.49
0,0,0,0,2,35.48
1,20.49,1,0,1,17.73
0,0,1,1,1,24.02
1,11.61,1,0,1,14.31
0,0,0,1,2,50.7
0,0,0,0,1,21.9
1,6.31,0,0,2,16.92
0,0,0,1,1,8.74
1,45.58,1,0,1,30.8
1,28.41,1,0,2,45.04
1,14,1,0,1,15.29
0,0,1,1,2,46.64
0,0,0,0,0,0
0,0,0,0,1,23.39
1,15.95,0,1,1,19.8
0,0,0,0,0,0
0,0,0,1,3,41.73
1,11.58,0,1,1,20.02
1,4.59,0,1,0,0
0,0,0,0,0,0
0,0,0,1,2,38.98
1,13.49,1,1,1,16.81
0,0,0,0,1,16.87
0,0,1,1,1,22.11
0,0,0,0,2,51.52
0,0,0,1,0,0
0,0,1,1,1,24.75
1,28.66,0,1,0,0
0,0,0,1,0,0
0,0,1,1,2,70.34
0,0,1,0,1,15.23
0,0,1,1,1,21.66
0,0,0,1,0,0
0,0,0,0,3,77.94
0,0,0,1,1,20.73
1,36.74,1,1,1,23.97
0,0,1,0,3,59.97
0,0,0,1,1,24.82
1,16,1,0,1,13.14
0,0,0,1,2,40.6
0,0,1,0,2,42.2
0,0,0,1,2,54.54
1,34.62,0,0,2,78.92
0,0,1,1,2,37.1
0,0,0,0,0,0
0,0,1,1,2,48.2
0,0,0,1,3,65.55
0,0,1,0,3,44.7
0,0,0,0,1,18.28
0,0,1,1,2,21.14
0,0,1,1,0,0
1,30.04,0,0,1,33.33
0,0,1,0,1,12.94
0,0,1,1,0,0
0,0,1,0,2,38.7
0,0,0,1,2,14.9
0,0,1,0,1,18.32
1,37.26,0,0,1,32.93
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,0,2,46.88
0,0,0,1,0,0
0,0,1,1,1,28.07
1,15.27,1,0,2,20.04
1,15.47,0,1,1,15.55
0,0,1,1,1,17.92
0,0,1,1,5,125.2
0,0,0,0,3,55.23
1,44.42,1,0,1,34.01
0,0,0,1,3,27.06
0,0,1,0,1,16.89
0,0,1,0,1,24.84
0,0,0,0,1,32.11
0,0,1,1,1,20.82
0,0,1,1,1,18.97
0,0,1,0,0,0
1,14.91,1,0,0,0
1,25.12,0,0,1,17.01
1,29.14,1,0,1,23.25
0,0,1,0,2,50.88
0,0,1,1,1,23.03
0,0,0,0,4,65.84
0,0,0,1,2,35.18
0,0,1,0,2,42.28
1,21.28,1,1,0,0
0,0,0,1,2,28.24
0,0,1,0,1,19.36
0,0,1,1,2,30.24
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,1,1,14.09
0,0,0,0,1,25.29
0,0,1,1,1,14.57
0,0,0,1,2,39.42
0,0,1,0,1,16.49
1,31.36,1,1,0,0
0,0,1,0,4,96.24
0,0,0,1,1,18.28
0,0,1,1,2,36.36
0,0,0,1,2,27.6
0,0,0,0,3,42.81
1,14.67,1,1,1,14.84
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,1,1,11.52
1,10.86,1,1,3,31.02
0,0,1,1,2,54.48
0,0,1,0,1,23.72
0,0,1,0,2,35.44
0,0,0,1,1,25.35
0,0,0,0,2,33.14
0,0,0,0,1,23.67
0,0,1,1,2,43.44
0,0,0,1,1,11.94
0,0,1,0,0,0
0,0,0,1,1,24.19
0,0,0,1,2,60.96
0,0,1,1,2,26.18
1,29.71,0,1,2,60.76
0,0,0,0,3,44.01
0,0,1,0,0,0
0,0,0,0,0,0
1,31.72,1,1,0,0
0,0,1,0,2,39.46
0,0,1,1,1,25.86
1,37.35,1,1,1,26.13
0,0,0,0,1,25.14
0,0,0,1,1,17.96
0,0,0,1,0,0
1,33.95,1,0,0,0
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,1,0,4,65.04
0,0,0,1,0,0
0,0,0,1,2,40.9
0,0,0,0,1,24.11
1,29.34,1,1,2,33.36
0,0,0,0,2,33.74
1,31.57,0,1,2,41.38
0,0,0,1,2,40.4
0,0,0,1,3,43.29
0,0,0,1,3,61.95
0,0,1,0,1,22.96
0,0,0,0,0,0
0,0,1,0,2,14.56
0,0,0,0,2,40.16
0,0,0,1,1,28.86
0,0,1,1,2,58.08
1,28.73,0,1,0,0
0,0,0,1,1,7.9
1,16.17,1,0,2,24.78
0,0,1,1,3,64.32
0,0,0,0,1,26.69
0,0,0,0,2,68.52
0,0,0,0,2,46.58
0,0,0,1,3,64.77
1,30.38,1,1,1,21.09
0,0,1,1,0,0
0,0,1,1,1,17.46
0,0,1,1,0,0
0,0,1,1,1,24.49
0,0,1,0,5,107.6
0,0,1,0,1,17.21
0,0,0,1,0,0
0,0,0,1,3,62.61
0,0,0,0,2,33.56
1,12.48,1,0,3,43.05
1,42.88,0,0,2,70.96
0,0,1,1,1,16.02
0,0,1,0,1,19.5
0,0,0,1,4,55.76
0,0,0,1,1,17.54
0,0,0,0,1,21.31
0,0,0,1,2,33.02
1,21.02,1,0,1,21.18
1,13.05,0,0,2,38.08
0,0,1,0,4,63.4
0,0,1,0,1,24.3
0,0,1,1,1,20.89
0,0,1,0,1,23.94
0,0,1,0,3,35.37
0,0,1,0,3,67.86
0,0,1,0,2,13.16
0,0,1,1,2,44.76
1,24.4,0,1,2,51.92
0,0,0,0,1,25.64
0,0,1,1,0,0
0,0,1,0,1,22.53
0,0,1,1,3,54.36
0,0,0,0,3,80.88
0,0,0,0,1,25.19
0,0,0,1,2,54.58
0,0,1,0,2,28.46
0,0,1,0,0,0
0,0,0,1,1,15.17
0,0,1,1,0,0
0,0,1,1,2,26.8
0,0,0,0,1,15.26
0,0,1,0,2,34.5
0,0,0,0,1,22.45
1,28.67,1,0,2,35.9
0,0,1,0,2,40.5
1,23.49,0,1,1,23.98
0,0,0,1,0,0
0,0,0,0,0,0
0,0,1,0,3,74.07
1,23.3,1,0,2,36.96
1,28.17,1,0,1,22.14
0,0,0,0,2,47.78
0,0,0,1,1,19.83
0,0,1,0,1,19.9
0,0,0,1,2,44.5
0,0,1,0,2,27.54
0,0,0,1,2,24.52
0,0,1,1,1,23.57
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,1,1,24.51
0,0,1,1,2,22.32
0,0,1,1,1,24.7
1,10.12,0,1,2,29.78
1,47.07,1,0,2,66.86
0,0,0,1,1,18.35
0,0,0,1,2,46.26
0,0,0,0,0,0
0,0,1,1,2,53.72
0,0,0,0,1,25.42
0,0,1,1,0,0
0,0,1,1,1,19.07
1,32.09,1,0,0,0
0,0,0,1,2,31.64
1,17.43,0,1,2,33.34
1,25.63,1,0,1,14.04
1,12.19,0,0,2,43.92
1,25.73,0,1,1,15.94
0,0,1,0,2,42.42
1,26.4,1,1,1,15.72
0,0,0,1,0,0
1,21.95,1,1,3,51.87
1,20.22,0,0,1,20.62
0,0,0,1,1,14.89
0,0,1,0,0,0
0,0,1,0,0,0
1,23.04,0,1,0,0
0,0,1,1,0,0
1,8.79,0,1,2,30.36
1,16.73,0,1,0,0
0,0,0,0,2,47.56
1,23.74,0,0,2,56.56
0,0,0,1,3,66.9
1,28.05,1,0,1,20.43
1,26.68,0,1,2,44.02
0,0,1,1,1,21.68
0,0,1,0,1,27.2
0,0,1,1,1,23.64
1,25.85,0,1,0,0
0,0,0,1,1,23.06
0,0,0,1,2,47.54
0,0,1,0,0,0
0,0,0,0,2,42.28
0,0,1,0,0,0
0,0,0,1,2,39.2
1,18.39,1,1,2,29.56
0,0,1,1,3,79.11
0,0,1,1,2,47.92
1,24.61,0,1,0,0
0,0,0,1,4,66.36
0,0,0,0,0,0
1,17.18,0,0,1,19.83
0,0,0,1,2,36.1
0,0,1,0,2,31.12
0,0,1,0,1,31.52
0,0,1,1,1,15.79
1,16.78,0,1,2,34.88
1,13.62,0,1,1,15.16
0,0,0,1,3,61.68
0,0,0,0,1,23.27
0,0,1,0,2,22.28
1,17.08,0,0,1,24.78
1,33.83,1,1,1,19.44
0,0,1,0,2,35.9
0,0,1,1,1,29.16
0,0,0,0,1,16.9
0,0,1,1,4,72.88
1,18.7,1,1,2,44.98
0,0,1,0,0,0
1,24.67,1,0,2,42.02
0,0,0,1,0,0
0,0,1,1,0,0
0,0,1,1,3,26.61
1,39.98,1,1,2,54.5
0,0,0,0,2,45.44
1,27.75,1,1,1,24.98
0,0,0,1,0,0
1,35.96,1,0,3,60.99
0,0,1,0,2,28.2
0,0,1,1,2,46.56
1,40.33,1,0,2,53.64
1,31.19,1,1,0,0
0,0,1,0,1,30.62
1,25.38,1,1,0,0
0,0,0,1,0,0
0,0,1,1,0,0
0,0,0,1,2,37.72
1,33.53,0,1,0,0
0,0,1,1,5,70.2
0,0,1,0,2,39.14
0,0,1,1,1,19.42
0,0,0,0,1,11.45
0,0,1,0,1,18.74
0,0,0,0,2,37.94
1,31.37,1,0,0,0
1,33.85,0,1,4,142.08
0,0,1,0,0,0
1,10.65,1,0,1,12.58
0,0,0,0,0,0
0,0,1,0,3,57.15
1,48.86,1,0,2,65.92
0,0,0,0,1,22.83
0,0,0,1,1,24.34
0,0,0,0,0,0
1,10.13,0,0,1,16.24
0,0,1,0,1,17.62
0,0,1,1,2,31.82
0,0,0,0,2,43.24
0,0,1,1,2,26.14
1,23.03,1,0,1,15.76
1,22.14,1,0,1,18.7
0,0,1,0,0,0
0,0,1,0,1,26.22
0,0,0,0,1,11.4
0,0,0,1,0,0
0,0,0,0,4,67.8
0,0,1,1,2,61.16
0,0,0,0,1,19.42
0,0,1,1,2,36.8
0,0,1,0,1,9.71
1,12.21,1,0,2,30.16
0,0,0,1,0,0
1,33.88,1,1,3,80.22
0,0,0,1,3,81.87
0,0,0,1,4,62.12
0,0,1,1,3,47.4
1,39.03,1,0,0,0
0,0,1,1,2,43.8
1,24.37,1,1,0,0
0,0,1,0,1,14.25
0,0,1,0,1,25.86
0,0,0,0,0,0
1,45.91,1,1,1,25.41
0,0,0,1,3,54.27
0,0,0,0,1,21.35
1,17.96,1,1,0,0
0,0,0,1,2,52.3
0,0,0,1,0,0
0,0,1,0,1,21.58
1,31.39,1,1,3,93.45
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,1,1,14.87
0,0,1,1,0,0
0,0,0,0,1,13.95
0,0,0,0,2,31.24
0,0,1,1,2,42.22
0,0,0,1,3,61.65
0,0,1,1,1,17.84
1,25.13,0,1,1,29.99
0,0,0,1,2,54.06
0,0,0,1,1,17.76
0,0,1,0,1,29
0,0,0,1,1,11.48
0,0,1,1,2,41.78
1,42.59,1,1,2,66.96
1,26.99,1,0,1,23.41
1,8.95,1,1,2,19.72
0,0,0,0,0,0
0,0,0,1,2,33.82
0,0,1,1,2,37.22
0,0,0,1,0,0
0,0,1,1,0,0
0,0,1,1,1,28.82
0,0,0,1,1,22.99
0,0,0,1,1,12.92
0,0,0,0,3,58.62
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,2,34.06
0,0,1,0,2,20.12
0,0,1,0,1,21.51
0,0,0,0,3,61.8
0,0,1,1,2,28.22
1,16.17,0,1,0,0
0,0,0,1,1,31.12
0,0,1,0,2,63.1
1,15.82,0,1,2,26.54
0,0,0,0,1,17.88
1,29.29,1,0,1,20.74
0,0,0,1,0,0
0,0,0,0,1,21.14
0,0,0,1,1,12.97
0,0,0,1,1,10.59
0,0,1,1,1,33.13
1,24.36,1,1,2,42.02
0,0,0,0,2,48.48
0,0,0,0,1,11.64
0,0,0,1,2,48.08
1,16.18,1,0,1,20.49
0,0,0,1,4,59.92
0,0,0,1,1,18.79
0,0,0,1,1,17.35
0,0,1,0,2,36.96
0,0,1,1,3,94.56
0,0,1,1,1,22.88
1,24.28,1,1,1,18.67
0,0,0,1,2,47.02
0,0,1,1,1,20.5
0,0,1,1,1,19.59
1,39.93,1,1,2,49.98
0,0,1,0,4,118.68
0,0,1,0,3,56.64
0,0,1,1,2,24.12
0,0,0,0,1,25.1
1,25.91,1,1,1,25.4
0,0,0,0,4,41.52
1,13.87,0,1,1,17.47
0,0,0,1,0,0
1,19.43,1,0,1,15.81
1,25.32,1,1,1,24.31
0,0,1,1,0,0
0,0,0,1,3,85.47
1,23.44,0,0,1,22.5
1,20.53,1,0,2,17.44
0,0,0,1,0,0
0,0,1,0,2,47.66
0,0,1,0,2,31.74
0,0,0,1,1,11.02
0,0,0,1,1,10.58
0,0,0,1,1,11.32
0,0,1,0,1,19.15
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,1,13.84
1,22.22,0,0,1,22.37
0,0,1,0,0,0
0,0,0,1,3,15.21
0,0,0,1,2,59.98
0,0,1,1,3,40.89
1,16.17,1,0,2,26.52
0,0,1,0,2,41.36
0,0,0,1,1,16.17
0,0,1,1,1,27.12
0,0,0,1,2,51.42
0,0,0,1,1,3.81
0,0,1,1,3,59.31
0,0,1,0,1,14.8
1,31.04,1,0,1,28.7
0,0,0,0,0,0
1,19.81,1,1,1,20.51
1,31.62,1,1,2,51.54
1,21.45,0,1,2,43.3
0,0,1,0,2,27.28
0,0,1,1,1,18.83
0,0,0,0,1,26.17
1,19.27,1,1,2,24.12
0,0,1,0,2,35.32
1,21.94,0,1,0,0
1,26.01,1,0,0,0
0,0,0,1,0,0
0,0,0,0,4,68.48
0,0,1,1,1,23.08
0,0,0,0,1,4.55
1,25.28,1,0,2,23.18
0,0,1,0,1,24.87
0,0,1,1,0,0
0,0,1,0,3,60.45
0,0,1,1,0,0
0,0,0,1,3,39.21
1,33.38,1,0,1,22.96
0,0,1,0,2,50.4
0,0,1,1,2,51.92
0,0,1,0,3,63.12
1,14.95,0,0,1,10.32
1,36.27,1,0,0,0
1,32.94,1,0,2,42.88
1,28.78,1,1,1,21.13
0,0,1,1,2,49.16
0,0,0,1,2,38.28
0,0,0,0,1,22.13
1,22.59,1,0,1,17.02
0,0,1,0,0,0
1,32.78,1,0,2,47.2
0,0,0,1,0,0
0,0,0,1,1,24.74
1,37.18,1,0,1,24.88
1,8.8,1,0,3,34.38
0,0,0,1,3,54.27
1,20.07,1,1,2,34.5
1,19.1,1,1,1,18.97
0,0,0,0,3,32.88
0,0,1,0,1,12.54
0,0,0,0,3,53.46
0,0,0,0,1,14.47
1,28.25,1,1,1,18.48
0,0,1,0,2,28.36
0,0,0,1,1,13.09
0,0,1,0,1,16.52
1,15.25,1,0,1,9.82
0,0,0,1,2,25.7
0,0,0,1,3,40.8
0,0,0,1,1,25.53
1,21.29,0,1,1,20.6
1,19.28,1,0,2,25.66
0,0,0,1,1,18.42
1,22.22,0,1,3,60.09
0,0,0,0,2,19.4
0,0,0,0,1,11.68
0,0,0,1,1,30.11
0,0,0,1,4,70.84
0,0,1,0,1,18.66
0,0,1,1,2,41.84
0,0,0,0,2,25.84
0,0,1,0,1,24.52
0,0,1,1,3,67.83
0,0,1,1,1,15.4
0,0,0,1,0,0
0,0,1,1,0,0
0,0,0,0,1,21.69
1,26.34,1,0,3,74.76
1,21.26,1,1,2,34.2
0,0,0,1,1,16.68
1,21.95,0,1,3,53.19
1,19.76,1,0,2,30.48
0,0,0,1,2,43.06
0,0,0,0,1,32.32
0,0,1,0,1,14.77
0,0,1,1,2,57.84
0,0,0,1,2,27.8
1,14.75,0,0,1,15.71
1,16.42,0,0,1,19.96
1,33.98,0,1,1,24.36
0,0,1,0,5,151.25
0,0,0,1,2,20.54
0,0,0,0,1,29.82
0,0,1,1,3,61.8
0,0,0,0,0,0
0,0,1,1,2,43.94
0,0,0,1,2,39.8
0,0,1,1,0,0
0,0,0,0,2,41.4
0,0,0,0,2,45.1
0,0,0,1,1,22.27
0,0,1,1,0,0
0,0,0,1,3,64.5
0,0,0,0,3,74.94
0,0,0,1,1,11.64
0,0,0,1,2,55.12
0,0,0,0,1,21.53
0,0,0,1,2,50.08
0,0,0,0,2,33.08
0,0,1,0,2,55.4
0,0,0,0,2,27.32
0,0,0,0,1,25.4
0,0,0,1,1,14.68
0,0,1,0,2,51.3
0,0,1,1,0,0
0,0,0,0,2,38.64
0,0,1,0,1,20.43
1,30.42,0,0,1,34.68
1,30.05,1,0,1,19.11
0,0,1,1,1,19.38
0,0,1,0,0,0
0,0,0,1,2,50.34
0,0,0,0,2,45.06
1,24.08,1,1,3,63.27
0,0,0,0,1,24.32
0,0,0,1,1,16.82
0,0,1,1,1,30.65
1,31.3,1,1,1,18.93
0,0,1,1,4,64
1,33.06,1,1,2,52.58
0,0,1,0,2,30.64
1,30.22,1,1,2,44.64
1,22.01,1,1,1,17.51
0,0,1,1,0,0
1,31.76,0,0,0,0
1,33.85,1,0,2,47.44
0,0,0,0,2,22.12
1,24.81,1,1,0,0
0,0,1,1,2,34.08
0,0,1,1,1,14.89
0,0,0,1,4,87.2
0,0,1,1,1,17.2
0,0,0,1,3,78.27
0,0,0,1,3,60.69
0,0,0,0,1,12.97
1,28.67,0,0,1,21.01
0,0,0,0,1,19.59
0,0,0,1,2,63.4
0,0,0,0,0,0
0,0,1,0,1,17.25
0,0,0,1,2,48.14
0,0,1,0,1,12.54
0,0,1,0,1,11.56
0,0,0,0,2,51.74
0,0,1,1,2,48.02
1,27.49,0,0,1,24.16
0,0,0,1,1,23.31
1,15.78,1,0,1,13.55
0,0,1,1,3,34.62
1,25,1,0,0,0
0,0,1,1,1,18.96
0,0,0,1,1,10.67
0,0,0,0,1,21.94
1,26.49,1,0,2,36.64
0,0,0,1,0,0
0,0,0,0,0,0
0,0,0,1,2,66.58
1,7.18,1,0,1,6.45
0,0,0,0,3,50.79
0,0,0,1,2,31.24
0,0,0,1,2,21.26
0,0,0,1,3,18.27
0,0,1,0,1,12.05
0,0,0,0,1,7.6
1,17.47,1,0,1,20.07
0,0,0,1,2,44.66
0,0,0,0,2,30.72
0,0,1,0,0,0
0,0,1,0,3,59.94
0,0,1,0,1,6.77
0,0,0,0,2,36.48
0,0,0,1,2,50.86
0,0,1,1,1,24.87
0,0,0,1,0,0
0,0,0,1,3,94.05
0,0,0,1,0,0
0,0,1,1,1,26.12
0,0,0,0,2,39.86
0,0,0,1,2,32.54
1,38.89,1,1,1,27.26
1,21.59,1,0,1,14.91
1,23.83,1,0,3,67.14
0,0,1,1,3,85.56
0,0,0,1,1,32.87
0,0,1,0,0,0
0,0,0,0,3,69.54
0,0,0,1,0,0
0,0,0,1,2,41
0,0,1,1,1,25.28
0,0,1,0,1,19.57
1,38.11,1,0,1,35.46
0,0,1,1,2,41.2
1,22.62,1,1,2,18.34
0,0,1,1,1,21.64
0,0,0,1,1,15.04
0,0,0,1,2,36.82
0,0,1,0,2,47.06
1,13.68,0,1,1,15.63
0,0,1,0,2,40.76
0,0,0,0,1,33.28
0,0,0,0,3,31.68
0,0,1,1,1,18.2
0,0,1,1,2,39.92
0,0,0,1,3,58.68
0,0,1,0,4,109.44
0,0,1,0,3,66.96
0,0,1,1,1,23.48
0,0,0,1,1,22.5
0,0,0,0,3,47.94
0,0,0,1,2,58.4
1,22.89,1,0,2,42.78
0,0,0,1,3,81.42
1,19.77,0,0,1,18.73
0,0,1,0,0,0
0,0,0,0,3,21.15
0,0,0,1,1,22.3
0,0,0,1,0,0
1,29.61,1,0,3,63.42
0,0,1,1,1,13.73
0,0,1,0,1,12.97
0,0,0,0,2,44.36
1,30.87,1,1,2,46.1
0,0,1,1,3,78.48
0,0,0,1,1,17.83
0,0,0,1,0,0
0,0,0,1,1,21.32
1,24.27,1,1,0,0
1,29.58,1,0,3,51.12
0,0,0,0,1,16.55
0,0,1,0,1,13.77
0,0,0,1,3,28.8
0,0,1,0,3,53.61
0,0,0,1,2,27.04
0,0,0,0,0,0
1,21.39,0,0,1,27.06
0,0,1,1,1,13.18
1,32.23,1,0,2,39
0,0,1,0,1,18.35
1,14.39,0,0,2,25.12
0,0,0,1,2,50.64
0,0,0,0,0,0
0,0,0,0,2,36.8
0,0,0,0,3,59.28
0,0,0,1,0,0
0,0,0,0,1,21.91
0,0,0,1,1,22.18
1,16.38,1,0,1,14.37
0,0,0,0,3,59.37
1,25.15,0,1,1,24.96
1,24.14,0,0,3,63.06
0,0,1,1,1,24.66
0,0,0,0,1,16.85
0,0,0,0,4,57.84
0,0,0,1,1,23.79
0,0,1,0,1,14.04
1,15.73,0,0,1,15.52
0,0,1,1,3,71.61
0,0,1,0,1,26.5
0,0,0,1,2,41.9
0,0,1,1,1,18.02
0,0,1,0,1,13.06
0,0,1,0,2,40.14
1,22.17,1,1,1,21.02
0,0,0,0,1,29.79
0,0,0,0,1,28.77
0,0,0,1,1,28.53
0,0,0,0,2,55.94
0,0,1,0,1,24.57
0,0,1,0,1,31.82
0,0,1,1,1,16.73
1,5.5,1,1,1,11.55
1,22.61,1,1,0,0
0,0,0,0,0,0
0,0,1,1,3,75.69
0,0,0,0,1,25.61
0,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,3,33.45
0,0,0,1,0,0
0,0,1,0,2,25.1
0,0,0,1,4,72.12
1,23.52,0,1,1,20.99
1,6.41,0,1,1,11.66
0,0,0,1,1,2.95
0,0,1,0,2,48.36
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,1,24.73
0,0,1,0,2,34.32
1,34.02,1,0,2,48.26
0,0,1,0,1,11.24
0,0,0,0,2,38.06
0,0,1,1,0,0
0,0,1,0,1,24.24
0,0,0,0,3,56.43
0,0,1,0,3,52.26
0,0,1,0,3,53.25
0,0,1,1,1,22.37
1,25.63,1,1,2,47.32
0,0,0,0,1,24.12
0,0,0,0,0,0
0,0,1,0,2,31.66
0,0,1,0,2,37.3
0,0,0,0,1,17.91
0,0,0,1,3,63.63
0,0,1,0,1,7.66
0,0,1,1,1,20.64
0,0,1,0,1,28.5
0,0,1,0,2,38.06
0,0,0,1,1,22.02
1,17.49,0,0,1,19.51
0,0,1,1,1,20.43
0,0,1,0,3,64.62
1,29.81,1,0,1,25.72
0,0,0,1,2,37.94
0,0,0,0,0,0
0,0,1,0,2,13.32
1,36.78,1,0,2,44.42
0,0,0,0,0,0
1,39.86,1,1,2,52.28
0,0,1,0,1,23.15
0,0,0,0,1,17.09
1,23.08,0,1,1,26.68
1,32.28,1,1,2,47.12
1,43.12,1,1,1,27.7
1,27.06,1,1,2,46.4
0,0,0,1,1,8.5
0,0,0,0,1,19.99
1,17.87,1,1,3,42.09
0,0,0,0,2,30.26
1,30,1,0,0,0
0,0,0,0,1,25.88
0,0,0,1,2,37.32
1,15.2,0,1,0,0
0,0,1,0,1,17.87
0,0,0,1,1,17.37
0,0,0,1,1,21.91
0,0,0,1,1,26.76
0,0,1,1,4,103.64
1,15.63,0,1,2,27.62
0,0,0,1,1,13.8
0,0,0,0,3,48.69
0,0,1,0,2,41.5
1,36.99,1,1,1,22.98
0,0,0,0,0,0
0,0,0,1,2,26.48
0,0,0,0,1,6.83
0,0,1,1,1,30.93
0,0,1,0,0,0
1,9.07,1,0,1,13.89
0,0,0,1,1,24.88
1,49.57,1,1,2,54.04
1,23.79,1,1,3,50.19
0,0,1,1,1,18.5
1,22.3,0,1,1,23.95
0,0,1,0,3,63.54
0,0,0,0,0,0
0,0,1,0,1,11.99
1,23.3,1,1,2,44.22
0,0,0,0,2,37.14
0,0,1,0,1,26.54
0,0,1,1,1,23.88
0,0,1,0,0,0
1,31.95,1,0,0,0
0,0,1,0,1,20.21
0,0,0,1,2,32.46
0,0,0,0,2,35.62
0,0,0,1,2,24.36
0,0,0,1,1,27.74
0,0,0,0,1,19.29
1,23.86,1,0,3,70.83
0,0,1,1,0,0
0,0,1,1,1,13.04
0,0,1,0,2,32.82
0,0,1,0,2,45.74
0,0,1,1,2,58.32
1,14.64,0,1,3,49.68
0,0,1,0,2,58.4
1,18.96,0,1,1,15.97
0,0,1,0,2,34.54
0,0,1,1,3,52.05
0,0,1,1,3,72.6
1,42.29,1,1,1,22.07
0,0,0,1,2,26.3
1,1.75,0,0,2,20.52
1,22.78,0,0,1,25.28
0,0,1,1,0,0
1,20.8,0,1,2,39.4
0,0,0,1,2,34.86
1,31.62,1,1,2,46
0,0,1,0,1,28.03
1,27.6,0,0,2,58.34
0,0,0,0,2,54.92
1,30.75,1,0,1,22.75
0,0,0,0,1,24.87
0,0,1,1,2,31.42
0,0,0,1,3,52.68
0,0,1,1,1,20.45
0,0,1,0,1,19.29
1,21.76,1,0,1,24.28
1,14.19,1,1,0,0
0,0,0,0,4,87.8
0,0,0,1,2,51.22
0,0,1,0,3,29.13
0,0,1,0,3,63.24
0,0,0,1,0,0
0,0,1,1,1,17.79
0,0,1,1,0,0
0,0,0,1,0,0
1,26.93,1,0,3,42.99
0,0,1,0,3,81.66
0,0,0,0,1,19.67
0,0,0,0,0,0
0,0,0,0,3,60.63
0,0,1,0,1,16.37
0,0,1,0,2,39.08
0,0,1,0,0,0
0,0,1,1,4,127.56
0,0,1,0,0,0
0,0,0,0,2,44.3
1,16.61,1,0,0,0
0,0,1,0,2,56.42
0,0,1,0,4,83.12
0,0,0,0,0,0
0,0,0,1,0,0
1,18.15,0,0,0,0
0,0,0,0,0,0
0,0,1,0,2,36.42
0,0,0,0,1,28.26
0,0,1,0,2,33.68
1,42.89,1,0,1,27.92
0,0,0,1,2,50.94
0,0,1,0,1,2.66
0,0,0,0,2,43.12
1,30.83,1,1,1,21.81
0,0,0,1,1,17.46
0,0,0,1,2,43.66
0,0,0,0,3,88.62
0,0,1,1,1,15.25
0,0,0,0,2,58.14
0,0,1,0,2,29.96
1,22.56,0,1,1,22.98
0,0,1,0,1,16.54
0,0,0,1,0,0
1,15.36,0,1,4,81.4
0,0,1,1,1,19.32
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,3,44.04
1,14.51,1,1,1,13.47
0,0,1,0,2,23.42
0,0,0,1,1,16.6
0,0,1,0,1,15.41
0,0,0,0,2,22.16
0,0,1,0,0,0
0,0,1,0,1,17.8
1,17.35,0,0,1,16.28
0,0,1,1,1,19.69
0,0,1,0,2,41.76
1,39.76,1,0,3,75.78
1,5.36,0,0,0,0
0,0,1,0,1,12.65
0,0,0,0,0,0
1,12.5,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,0,5,121
0,0,0,1,1,19.24
0,0,1,1,1,19.7
1,18.14,1,1,2,23.98
0,0,1,0,1,11.24
0,0,1,0,1,14.9
0,0,1,1,2,43.98
0,0,0,0,2,52.86
0,0,0,0,1,18.45
0,0,1,1,3,52.83
1,28.1,1,1,1,18.42
0,0,1,1,3,63.33
0,0,0,1,1,29.73
1,12.09,0,0,2,32.68
1,34.09,1,0,0,0
1,25.68,1,0,2,45.14
0,0,1,0,1,25.11
0,0,1,0,2,71.88
0,0,0,1,2,20.5
0,0,1,0,3,105.63
0,0,0,0,1,19.01
0,0,1,1,1,12.35
0,0,1,1,3,61.44
1,26.14,1,1,2,38.72
1,28.74,1,0,1,18.24
0,0,1,0,2,39.5
1,14.12,0,1,0,0
0,0,1,1,2,6.26
0,0,0,1,0,0
0,0,1,0,2,45.16
0,0,0,1,2,55.82
1,34.01,1,1,1,21.7
0,0,1,0,0,0
0,0,1,1,0,0
0,0,0,0,2,54.66
0,0,1,1,1,19.23
0,0,1,0,2,40.66
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,0,1,19.75
0,0,0,1,0,0
1,5.57,0,0,0,0
1,24.78,0,1,0,0
0,0,0,1,2,55.56
0,0,1,0,3,56.67
0,0,0,0,2,31.72
1,36.62,1,1,3,65.82
1,20.18,1,1,1,15.47
1,33.7,1,1,2,43.52
0,0,1,1,2,39.72
0,0,0,1,1,24.25
